,line_id,name,mode,stops
20,108,108,bus,"['490018554E', '490019793X', '490020184NE', '490020228SE', '490014249S', '490003025W', '490004215P', '490004206J', '490002019B', '490011733S', '490002030S', '490014101S2', '490010043S', '490005608S', '490005222K', '490003701C', '490004082M', '490010374B', '490009887X', '490009889Z', '490013356E', '490011853E', '490014412E', '490001323B', '490008854S', '490015264W1', '490004065BJ', '490012109S', '490012711S', '490010003L', '490001029E', '490004066A', '490012772W', '490013561W', '490009239L', '490009106P', '490001177U', '490016170N1', '490009239K', '490013561E', '490012772E', '490004066B', '490001029C', '490011771G', '490010003K', '490012711N', '490012109N', '490004065BA', '490008854N', '490001323A', '490014436N', '490011853W', '490013356W', '490009889Y', '490009887W', '490010374C', '490004146L', '490003701A', '490005222J', '490005608N', '490010043N', '490014101S1', '490002030N', '490011733N', '490004209Y', '490002019A', '490004215M', '490009695MA', '490003025E', '490020228N', '490020184S', '490019793S', '490002268ZZ']"
21,109,109,bus,"['490007523G', '490000031P', '490011793S', '490004362S1', '490004101S', '490008544S', '490015218S', '490008310S', '490005234S', '490013186S', '490001281D', '490009076F', '490010078J', '490008765L', '490003758N', '490012761U', '490001279S2', '490012929S5', '490012924S', '490003389S', '490008080L', '490001209A', '490012715D', '490013884F', '490006414S', '490007099S', '490008030S', '490008939S', '490005501T', '490013632G', '490006250E', '490009732C', '490004368S', '490004367S', '490005856W4', '490001324W6', '490011116W8', '490014614E10', '490010839C4', '490005858NY', '490014614E15', '490014420Y', '490001324W2', '490005856W3', '490004367N', '490004368N', '490009732B', '490006250D', '490013632J', '490005501S', '490008942N', '490007099N', '490006414N', '490013884G', '490001209B', '490008080K', '490003389N', '490008618N', '490012924N', '490001279S3', '490012761SQ', '490003758OA', '490008765M', '490010078K', '490001281A', '490003598S', '490013186T', '490005234N', '490008310N', '490015218N', '490008544N', '490004101N', '490011793N', '490008919X', '490000031R']"
22,11,11,bus,"['490007057R', '490013888S', '490011788N', '490009370E', '490015066E', '490005076E', '490015145E', '490010534E', '490008763KF', '490005073KL', '490009666KN', '490006224KP', '490000206E', '490000206M', '490005065N', '490006399E', '490014051W', '490006404W', '490002139ZZ', '490014496N', '490003384SA', '490010260SC', '490014495S', '490014498S', '490005646E', '490000254C', '490000254A', '490000254W', '490005646G', '490005646D', '490015048W', '490014495V', '490010260SD', '490003384SB', '490014496M', '490014050R', '490014051V', '490006399W', '490011763N', '490000206K', '490006224G', '490014150KA', '490009666KB', '490005073KC', '490004809KD', '490015145W', '490005076W', '490009370W', '490011788W', '490013888N', '490007057T']"
23,110,110,bus,"['490015241B', '490007766M', '490007573N', '490008126E', '490005798S', '490010173S', '490012168S', '490007767S', '490005124E', '490005151E', '490009310E', '490007995Z', '490011836E', '490010866N', '490001336A', '490014636N', '490014629C', '490014241E', '490008869E', '490013875E', '490013873W2', '490002235Z', '490002234Z', '490002233Z', '490001270A', '490011922E', '490011109E', '490005755E', '490007166B', '490013511C', '490011557E', '490012048E', '490009547SA', '490007080N', '490006220N', '490008694C', '490000125D', '490008695J', '490010048L', '490008696N', '490001167X', '490004290Q', '490010687K', '490000094B', '490005211E', '490013848DD', '490005423GG', '490005210HH', '490013850OO', '490012521E', '490007273M', '490002280ZZ', '490015027F', '490011438E', '490005937E', '490015588E', '490007239E', '490000097T', '490007705J', '490007705C', '490008801P', '490007711WA', '490011594W', '490012533W', '490007272H', '490012521PP', '490013850RR', '490005210SS', '490000048CV', '490005211W', '490000094A', '490010687J', '490004290L', '490008688P', '490008696M', '490010048K', '490008695G', '490000125B', '490009013S', '490006220S', '490011403S', '490009547SB', '490012048SK', '490011557W', '490000192S', '490013511F', '490011556J', '490005755W', '490011109W', '490011922W', '490001270B', '490002233Y', '490002234Y', '490002235Y', '490013873W', '490013875W', '490008869W', '490014241W', '490014629D', '490014636S', '490001336B', '490010866S', '490011836W', '490009310W', '490005151W', '490005124W', '490007767N', '490012168N', '490010173N', '490005798W', '490008126EB', '490003854E', '490007573J', '490013777O', '490008399K', '490008392Z1']"
24,111,111,bus,"['490005800A7', '490001173Q', '490003909P2', '490007741D', '490010777W', '490007727B', '490007713E', '490007734W', '490013570W', '490007125W', '490007724W', '490007735W', '490001132B', '490011238N', '490008299N', '490005665N', '490010460N', '490003064E1', '490011472W', '490007113W', '490007115N', '490013228N', '490013103W', '490003717W', '490013110N', '490003718N', '490010807N', '490013970N1', '490009221N', '490011940E', '490006485N', '490007767N', '490012168N', '490010173N', '490005798W', '490008126EB', '490003854E', '490007573J', '490013777O', '490008399K', '490015241C', '490000117E', '490006028N', '490007428N', '490007427N', '490008272W', '490012443N', '490010221W', '490005705S', '490008114W', '490012229W', '490010365W', '490008115W', '490012243W', '490005706N', '490013494S', '490013235S', '490005704W', '490013596W', '490010677W1', '490007811D', '490004149W', '490012176W', '490008016S', '4900801619', '490010245N', '490012177E', '490012176E', '490004139E', '490010251G', '490007811C', '490015397E', '490010677W2', '490013596E', '490005704E', '490013235N', '490013494N', '490012243E', '490008115E', '490010365E', '490012229E', '490008114E', '490010221E', '490012443S', '490008272E', '490007427S', '490012406S', '490000117D', '490015241S', '490007766M', '490007573N', '490008126E', '490005798S', '490010173S', '490012168S', '490007767S', '490006485S', '490011940S', '490013970N2', '490010807S', '490003718S', '490012703S', '490013110S', '490013103E', '490013228E', '490007115S', '490011472E', '490010275S', '490003064W', '490010460S', '490005665S', '490008299S', '490011238S', '490001132A', '490007735E', '490003224E', '490007125E', '490012423E', '490013570E', '490007734E', '490007713D', '490007729C', '490007727A', '490010777E', '490010714E', '490007741C', '490003909N', '490005800A2']"
25,112,112,bus,"['490015518E', '490005229S', '490015327S', '490009082S', '490012419S', '490009321W', '490006338W', '490003825W', '490008069W', '490012257W', '490004323S', '490007269W', '490007994Y', '490011191F', '490004282B', '490013675S', '490012589W', '490014274W', '490004483W', '490007991W', '490003061S', '490010330JJ', '490014082LL', '490014856G', '490004286M', '490010313S', '490005538W', '490007855H', '490010337S', '490000224A', '490003914S', '490003029W', '490008521W', '490004291W', '490010751G', '490000099J', '490015498P', '490008210S', '490003477S', '490000158A', '49002155YY', '490007913D', '490007913D', '49002155ZZ', '49002156ZZ', '490008210N', '490000099A', '490007750B', '490010751F', '490007696E', '490008521E', '490003914P', '490000224B', '490007855N', '490005538E', '490014960N', '490004286N', '490014856L', '490014082NN', '490003061N', '490007991E', '490000718Z', '490004483E', '490005474E', '490012589A', '490006651M', '490004283L', '490004282D', '490007994X', '490007269E', '490004323N', '490012257E', '490008069E', '490003822E', '490003285E', '490006338E', '490009321E', '490006836E', '490012419N', '490009082N', '490015327N', '490005229N', '490013149Z2']"
26,113,113,bus,"['490015287E', '490000070B', '490011254N', '490006423N', '490003002E', '490013401E', '490008196E', '490008561E', '490010081E', '490003642S', '490009904S', '490005991Q', '490009906S', '490004580S', '490013685S', '490003023S', '490014514S', '490012291S', '490007527S', '490012753M', '490008057J', '490000106G', '490003724S', '490010329H', '490004285P', '490014915S', '490014396E', '490013578S', '490007131S', '490005774S', '490009462S', '490006952S', '490004626S', '490012961S', '490014433S', '490003282S', '490008947S', '490001109FF', '490007045FH', '490000082FJ', '490005487B', '490000230D', '490004185S', '490011336S', '490005318C', '490009359S', '490010816P', '490003269S', '490011716S', '490000011B', '490015021G', '490015316J', '490010622L', '490000144P', '490000144L', '490010622BA', '490002121Z', '490011124F', '490000011ZZ', '490002122Z', '490003269N', '490010816N', '490009359J', '490000222B', '490003351Q', '490004185N', '490015162L', '490005487A', '490000082FK', '490007045FL', '490001109FD', '490008947N', '490014433N', '490012961N', '490006952N', '490009462W2', '490005774N', '490007131N', '490013578N', '490010917N', '490014396N', '490014915N', '490003096N', '490010329G', '490007337CA', '490000106E', '490008057H', '490005484N', '490007527N', '490012291N', '490007675N', '490003023N', '490010922N', '490004580N', '490013916N', '490005991P', '490009904R', '490003642N', '490010499W', '490008561W', '490008196W', '490013401W', '490003002W', '490006423S', '490006422S', '490000070G']"
27,114,114,bus,"['490000197A', '490000199A', '490005616S', '490013721S', '490013268S', '490014491S', '490000214B', '490011363E', '490012852E', '490006327E', '490008812E', '490013683E', '490005604E', '490000211F', '490012026N', '490006218W', '490011122N', '490013792E', '490008984E', '490012690X1', '490007845E', '490007868T', '490007868R', '490016719S', '490007149DD', '490010424GG', '490000124HH', '490004793KK', '490010517E', '490012760E', '490008670N', '490008424N', '490008669E', '490010037E', '490011125W', '490011326S', '490013423E', '490000185AA', '490013845E', '490006882E', '490013416E', '490013255K', '490000034N', '490007607E', '490005753E', '490007265E2', '490009468N', '490001193B', '490001193B', '490009466W', '490006664S', '490007265W', '490005753W', '490006942W', '490000034S', '490010486F', '490013416W', '490006882W', '490013845W', '490000185BB', '490013423N', '490008334W', '490008635W', '490010037W', '490005230S', '490008424S', '490014822W', '490012760W', '490013956LL', '490000124II', '490010424FF', '490007149CC', '490016719N', '490015347H', '490015347S', '490007845B', '490008984W', '490013792S', '490011122E', '490006218E', '490012026S', '490000211D', '490005604W', '490013683W', '490008812W', '490006327W', '490012852W', '490011363W', '490000214A', '490014491N', '490013268N', '490013721N', '490005616E', '490000199B', '490000197Z1']"
28,115,115,bus,"['490003184L', '490000004Z', '490009276E', '490010255E', '490014308F', '490012782E', '490003353E', '490012669E', '490001180E', '490009403E', '490011873E', '490009158E', '490013965E', '490013936E', '490011114BC', '490015270B', '490003701C', '490007047E', '490004532F', '490003047E', '490000039H', '490000039F', '490011429J', '490003750L', '490005902E', '490008834E', '490003551E', '490011047E', '490011040E', '490010201E', '490016264E', '490003273O', '490013959E', '490003390E', '490008601E', '490003659P', '490006360R', '490010218V', '490009662S', '490006358S2', '490006358N', '490013665N', '490010218T', '490003659Q', '490003126W', '490006078W', '490013959W', '490013958P', '490010201W', '490011040W', '490011047W', '490003551W', '490016265W', '490005860W', '490005902W', '490003750M', '490011429N', '490000039G', '490003047W', '490004084D', '490003701A', '490011114AD', '490013936W', '490013965W', '490004586W', '490009160W', '490009403W', '490001180W', '490012669W', '490009655W', '490006692W', '490012782W', '490014308E', '490010255W', '490009276W', '490000004W', '490000003R']"
29,116,116,bus,"['490015241B', '490008398H', '490008397J', '490013777S', '490015444W', '490008125W', '490014362W', '490009702W', '490008395W', '490008506W', '490007467W', '490008401W', '490007817W', '490012027W', '490006595W', '490004836W', '490003788W', '490003791W', '490010257W', '490003790W', '490003786W', '490005439W2', '490005439W1', '490007856W', '40004402015B', '40004402016B', '40004402075A', '40004402014A', '40004402016A', '40004402015A', '490007856E', '490005439E1', '490005439E2', '490003786E', '490003790E', '490010257E', '490003788E', '490004836E', '490006595E', '490012027E', '490007813E', '490008401E', '490007467E', '490008506E', '490008395E', '490009702E', '490005698E', '490014362E', '490008125E', '490013259V', '490013777P', '490008399K', '490008392Z1']"
30,117,117,bus,"['490014493E', '490014493S', '490009538S', '490007338JD', '490014864JB', '490009287N', '490008510W', '490012599W', '490004327W1', '490008392G', '490008398H', '490008397J', '490013777S', '490015444W', '490008125W', '490014362W', '490009702W', '490008395W', '490008506W', '490007467W', '490012485S', '490004794S', '490008400S', '490015730S', '490006781S', '490003789H', '490004503L', '490011117S', '490010767W', '490009414W', '490005101W', '490006829W', '40004402206A', '40004402101B', '40004402102B', '40004402103B', '40004402104B', '40004402105B', '40004402106B', '40004402156A', '40004402112A', '40004402113A', '40004402114A', '40004402115A', '40004402116B', '40004402117B', '40004402118B', '40004402119D', '40004402120A', '40004402122A', '40004402124A', '40004402209A', '40004402126B', '40004402126B', '40004402125A', '40004402124C', '40004402122B', '40004402120B', '40004402119C', '40004402118A', '40004402117A', '40004402116C', '40004402115B', '40004402114B', '40004402113B', '40004402112B', '40004402156B', '40004402106A', '40004402104A', '40004402103A', '40004402102A', '40004402101A', '40004402205A', '490006829E', '490005101E', '490009414E', '490014034E', '490010767E', '490006786K', '490003789G', '490006781N', '490008400N', '490004794N', '490012485N', '490007467E', '490008506E', '490008395E', '490009702E', '490005698E', '490014362E', '490008125E', '490013259U', '490013777O', '490008399K', '490008392F', '490004327W2', '490012599E', '490013620E', '490008510E', '490009287S', '490014864JA', '490007338JC', '490009538N', '490014493HD']"
31,119,119,bus,"['490013304S2', '490003130N', '490008475N', '490005466N', '490006869N1', '490006869EB1', '490005835E', '490004239E', '490005853E', '490013100K', '490015548M', '490005574V', '490005855C18', '490005858NZ', '490001089E1', '490002052E', '490002072B', '490003420E', '490009623E', '490004014E', '490012099E1', '490002279ZZ', '490013945E', '490013551E', '490012096E', '490005150E', '490008946E', '490009979P', '490014528L', '490012087J', '490014529G', '490014652S', '490014530S', '490005656S', '490009032E', '490003099N', '490005545N', '490008289W1', '490001145C', '490007941D', '490007951E', '490007943N', '490005448N', '490010307N', '490007953N', '490004724N', '490012775E', '490001037W', '4900004410U', '490008665Q', '490004435Q', '4900004425O', '490001036N', '490001036D', '490008665T', '4900006507W', '490001037X', '490012775J', '490004724S', '490007953S', '490010307S', '490005448S', '490007943S', '490007951W', '490007941A', '490001145B', '490008289W2', '490005545S', '490003099W', '490009032W', '490005656N', '490014530N', '490014652F', '490014529H', '490012087K', '490014528M', '490009979Q', '490003949W', '490008946W', '490005150W', '490012096W', '490013551W', '490013945W', '490012099E2', '490004014W', '490009623W', '490003420W2', '490002072A', '490004747W', '490002052W', '490001089E7', '490010839C4', '490005855C14', '490005574S', '490013269S', '490013100L', '490005853W', '490004239W', '490005835W', '490006869W', '490006869S', '490005466S', '490008475S', '490013304S1']"
32,12,12,bus,"['490006652N', '490007293N', '490013900N', '490013918N', '490010885N', '490013366N', '490008807N2', '490010269N', '490008037X', '490001223U', '490011842R', '490014252W', '490012248W', '490012357W2', '490012713W', '490015299L', '490015298F', '490009784D', '490014979N2', '490004221N', '490003138N2', '490014501M', '490006380H', '490008975C', '490008122N', '490000073V', '490009270Z', '490008473N', '490000132B', '490009420W', '490005646D', '490015048A', '490008376N', '490013767T', '490011516Y', '490011515W', '490005537RA', '490000173RC', '490000173N', '490000173RF', '490004810RJ', '490000179F', '490007960P', '490013767A', '490019475P', '490008376S', '490000266G', '490005646E', '490009420E', '490000132C', '490012693D', '490009281D', '490000073R', '490008975A', '490006380F', '490014501J', '490003138N', '490004221S', '490009784A', '490015299K', '490012713E', '490012357E1', '490012248E', '490014252E', '490011842B', '490005382K', '490007758N', '490001223V', '490010269S1', '490008807S2', '490013366S', '490010885S2', '490013918S', '490013900S', '490007293S', '490006232S']"
33,120,120,bus,"['490000162B', '490009959D', '490003178S', '490013155S', '490003891S', '490014992S', '490015479E', '490008596E', '490004373E', '490003116E', '490008628S', '490009028S', '490014756S', '490012227S', '490013442S', '490004807S', '490010317D', '490003276F', '490015439M', '490010754Q', '490001255O', '490013388M', '490008833F', '490003966D', '490010445B', '490007792S', '490010447S', '490006811N2', '490012443S', '490008272E', '490007427S', '490013432S', '490008394S', '4900001162', '490008391Y', '490013259V', '490013777P', '490008399K', '490008392Z1', '490008393W1', '490007766L', '490013777R', '490008391N', '4900001161', '490008394N1', '490007428N', '490007427N', '490008272W', '490012443N', '490006811N1', '490010447N', '490007792N', '490010445A', '490014608C', '490008833E', '490013388L', '490010754P', '490012241N', '490014102E', '490010317C', '490004807N', '490013442N', '490005614N', '490014756N', '490009028N', '490008628N', '490003116S', '490004373W', '490008596W', '490014992N1', '490003891N', '490013120N', '490013155N', '490006638N', '490003178W', '490009959C', '490000162A']"
34,121,121,bus,"['490006582N', '490004735N', '490007600W', '490004882W', '490009964W', '490001100A', '490004872W', '490003710W', '490010626C', '490003140S', '490008479S', '49003254EA', '490004828S', '490004314S', '490006269S', '490006579S', '490015441N', '490007258D', '490006576B', '490005843W', '490015329W', '490007396W2', '490003937W', '490004902W', '490008903W', '490001101N', '490006586W', '490001099CA', '490013589W', '490005037W', '490009190W', '490005630W', '490008912W', '490013789W', '490000168A', '490016715S', '490009820S', '490005029S', '490006036S', '490000210C', '490012299S', '490009773S', '490014999S', '490006908S', '490004488E', '490001222E', '490010736H', '490004486K', '490015399S', '490010333W', '490003925S', '490009709S', '490010274S', '490004746S', '490007797S', '490000275D', '490014854GB', '490009461K', '490000241MA', '490000241M', '490013852S', '490000241O', '490009461J', '490015567H', '490007797N', '490010274N', '490012152N', '490003875N', '490010333T', '490015399L', '490004486J', '490001222D', '490004488W', '490006908N1', '490011978N', '490014999N', '490009773N', '490012299A', '490000210F', '490006036N', '490005029N', '490009820N', '490016715N', '490015505C', '490013789E', '490008912E', '490005630E', '490009190E', '490005037E', '490013527E', '490001099CC', '490006587E', '490001101K', '490008903E', '490004902E', '490010933E', '490007396E2', '490015329E', '490005843E', '490007258C', '490015441G', '490006579N', '490013883N', '490004314N', '490004828N', '490012493N', '490005757N', '490003136N', '490001299D', '490003710E', '490013682E', '490001100B', '490011869E', '490004882E', '490007600E', '490004735S', '490006582N']"
35,122,122,bus,"['490001227E', '490014924D', '490009723W', '490014934W', '490001344J', '490005370S', '490007601S', '490010273S', '490014925S', '490011762S', '490012108S', '490004379S', '490013592S', '490003355S', '490013309S', '490006494S', '490004351S', '490007645S', '490007499S', '490015018W2', '490004909W', '490008704W', '490005664W', '490014334W', '490016464W', '490009060A', '490008924W', '490005918W', '490004257W', '490003868W', '490009656W', '490003864M', '490009105X', '490010038Y', '490009114W', '490001175HC', '490011172W', '490009988W1', '490004264S', '490005942S1', '490001076B', '490004395D', '490009502HP', '490004399H', '490006242HK', '490004396S', '490005716S', '490006920W', '490014126W', '490006919K', '490001112F', '490000866Y', '490013646S', '490013131S', '490013125S', '490010871S', '490005453F', '490009026D', '490013128W', '490004998W', '490005872W', '490006963S', '490005494S2', '490005869A', '490005869B', '490005494N1', '490005872E', '490004999E', '490013128E', '490009026C', '490005453E', '490010871N', '490013125N', '490013131N2', '490013646N', '490000866Z', '490001112E', '490014126L', '490006920E', '490005717E1', '490004396N', '490006242HL', '490004398C', '490009502NH', '490004395C', '490018484N', '490001076A', '490005942S2', '490011727E', '490009988E', '490011172E', '490001175HA', '490009114E', '490009111HL', '490009105V', '490003864N', '490003868E', '490009568E', '490004257E', '490005918E', '490008924E', '490009060E', '490004697E', '490014334E', '490005664E', '490008704E', '490013053E', '490015018E1', '490007499N', '490007645N', '490004351N', '490008701N1', '490006494N', '490006081N', '490003355N', '490013592N', '490004379N', '490012108N', '490011762N', '490015336N', '490010273N', '490010145N', '490001344N1', '490014934E', '490009723E', '490011069A']"
36,123,123,bus,"['490007657W', '490008466Q1', '490008470M', '490001157G', '490013311U', '490013331W', '490013988N', '490003947N', '490003828N', '490015202M', '490015199B', '490014972W', '490008200W', '490007380N', '490014846N', '490011628W', '490010418W', '490005157W', '490005002W', '490010116W', '490007137P', '490015469W', '490014287W', '490008208W', '490007664W', '490014907W', '490013642W', '490014160W', '490014163W', '490014163W2', '490009233W', '490014169W', '490008133W', '490004944W', '490013345W', '490000024C', '490006821W', '490006818W', '490004277W', '490008542T', '49009917SW', '490013408N', '490013736N', '490001040J', '490001040K', '490013853L', '490019081Z', '490010091W', '490003521W1', '490014177W', '490013539W', '490004186W', '490008909W', '490000241P', '490000241O', '490014854HB', '490015567G2', '490009461K', '490000241MA', '490013852T', '490008909E', '490004186N', '490014410E', '490013539E', '490014177E', '490003521E', '490010091E', '490004520M', '490013233N', '490001040O', '490013736Z', '490013732R', '490013408S', '490009917B', '490009915E', '490006818E', '490000024D', '490008740E', '490008133E', '490014169E', '490009233E', '490014163E', '490014160E', '490014157E', '490005416E', '490014907E', '490007664E', '490003714E', '490015469E1', '490015469E', '490007137Q', '490010116E', '490005002E', '490005157E', '490010418E', '490011628E', '490005368S1', '490014846E', '490007380S', '490008200S', '490007240S', '490000085A', '490015202N', '490003828S1', '490003947S', '490013988S', '490013331Z', '490013311OB', '490005699D', '490004986P', '490008466R', '490007657S']"
